task_id,project_id,name_x,name_y,project_manager_id,budget,status,is_active,is_successful,start_date,end_date,id,person_id,date,hours,id_log,date_log,hours_log,allocated_task_id,name,rate,start_date_person,end_date_person,working_hours_sunday,working_hours_monday,working_hours_tuesday,working_hours_wedday,working_hours_thursday,working_hours_friday,working_hours_saturday,tag_id,name_tag
202,58,Deploy,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,191,22,2024-10-27,13.0,551,2024-10-28,5.0,191,Victoria Williams,170.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,102,Department: Product
202,58,Deploy,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,191,22,2024-10-27,13.0,551,2024-10-28,5.0,191,Victoria Williams,170.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,124,Skill: User Research
202,58,Deploy,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,191,22,2024-10-27,13.0,552,2024-10-29,8.0,191,Victoria Williams,170.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,102,Department: Product
202,58,Deploy,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,191,22,2024-10-27,13.0,552,2024-10-29,8.0,191,Victoria Williams,170.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,124,Skill: User Research
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,192,5,2024-10-27,15.0,553,2024-10-27,4.0,192,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,102,Department: Product
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,192,5,2024-10-27,15.0,553,2024-10-27,4.0,192,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,124,Skill: User Research
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,192,5,2024-10-27,15.0,554,2024-10-28,4.0,192,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,102,Department: Product
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,192,5,2024-10-27,15.0,554,2024-10-28,4.0,192,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,124,Skill: User Research
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,193,13,2024-10-27,22.0,555,2024-10-27,6.0,193,Megan Nelson,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,102,Department: Product
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,193,13,2024-10-27,22.0,555,2024-10-27,6.0,193,Megan Nelson,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,124,Skill: User Research
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,193,13,2024-10-27,22.0,556,2024-10-28,7.0,193,Megan Nelson,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,102,Department: Product
203,58,Plan,Synthetic_32,17,5000.0,Completed,0,1.0,2024-10-27,2024-11-08,193,13,2024-10-27,22.0,556,2024-10-28,7.0,193,Megan Nelson,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,124,Skill: User Research
204,59,Design,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,194,22,2024-11-03,22.0,557,2024-11-03,8.0,194,Victoria Williams,170.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
204,59,Design,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,194,22,2024-11-03,22.0,558,2024-11-04,3.0,194,Victoria Williams,170.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
205,59,Plan,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,195,5,2024-11-03,9.0,559,2024-11-03,7.0,195,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
205,59,Plan,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,195,5,2024-11-03,9.0,560,2024-11-04,3.0,195,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
205,59,Plan,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,195,5,2024-11-03,9.0,561,2024-11-05,8.0,195,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
205,59,Plan,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,196,23,2024-11-03,23.0,562,2024-11-03,7.0,196,Walter Xavier,130.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
205,59,Plan,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,196,23,2024-11-03,23.0,563,2024-11-04,3.0,196,Walter Xavier,130.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
206,59,Test,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,197,1,2024-11-03,19.0,564,2024-11-03,7.0,197,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
206,59,Test,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,197,1,2024-11-03,19.0,565,2024-11-04,6.0,197,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
207,59,Deploy,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,198,5,2024-11-03,15.0,566,2024-11-03,5.0,198,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
207,59,Deploy,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,198,5,2024-11-03,15.0,567,2024-11-04,8.0,198,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
207,59,Deploy,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,198,5,2024-11-03,15.0,568,2024-11-05,5.0,198,Ed Flink,80.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
207,59,Deploy,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,199,11,2024-11-03,16.0,569,2024-11-03,4.0,199,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
207,59,Deploy,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,199,11,2024-11-03,16.0,570,2024-11-04,3.0,199,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
207,59,Deploy,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,199,11,2024-11-03,16.0,571,2024-11-05,7.0,199,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
207,59,Deploy,Synthetic_33,5,4000.0,Completed,0,1.0,2024-11-03,2024-11-19,199,11,2024-11-03,16.0,572,2024-11-06,2.0,199,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,105,Role: Designer
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,200,2,2024-11-10,15.0,573,2024-11-10,3.0,200,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,200,2,2024-11-10,15.0,573,2024-11-10,3.0,200,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,200,2,2024-11-10,15.0,574,2024-11-11,6.0,200,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,200,2,2024-11-10,15.0,574,2024-11-11,6.0,200,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,200,2,2024-11-10,15.0,575,2024-11-12,6.0,200,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,200,2,2024-11-10,15.0,575,2024-11-12,6.0,200,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,576,2024-11-10,2.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,576,2024-11-10,2.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,577,2024-11-11,6.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,577,2024-11-11,6.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,578,2024-11-12,8.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,578,2024-11-12,8.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,579,2024-11-13,5.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
208,60,Design,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,201,1,2024-11-10,20.0,579,2024-11-13,5.0,201,Alan Brown,100.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
209,60,Build,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,202,8,2024-11-10,19.0,580,2024-11-10,2.0,202,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
209,60,Build,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,202,8,2024-11-10,19.0,580,2024-11-10,2.0,202,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
209,60,Build,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,202,8,2024-11-10,19.0,581,2024-11-11,7.0,202,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
209,60,Build,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,202,8,2024-11-10,19.0,581,2024-11-11,7.0,202,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
209,60,Build,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,202,8,2024-11-10,19.0,582,2024-11-12,3.0,202,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
209,60,Build,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,202,8,2024-11-10,19.0,582,2024-11-12,3.0,202,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,583,2024-11-10,6.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,583,2024-11-10,6.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,584,2024-11-11,6.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,584,2024-11-11,6.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,585,2024-11-12,8.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,585,2024-11-12,8.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,586,2024-11-13,7.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,203,26,2024-11-10,14.0,586,2024-11-13,7.0,203,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,587,2024-11-10,5.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,587,2024-11-10,5.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,588,2024-11-11,4.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,588,2024-11-11,4.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,589,2024-11-12,4.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,589,2024-11-12,4.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,590,2024-11-13,6.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
210,60,Deploy,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,204,11,2024-11-10,17.0,590,2024-11-13,6.0,204,Karen Lee,90.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,205,26,2024-11-10,22.0,591,2024-11-10,6.0,205,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,205,26,2024-11-10,22.0,591,2024-11-10,6.0,205,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,205,26,2024-11-10,22.0,592,2024-11-11,8.0,205,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,205,26,2024-11-10,22.0,592,2024-11-11,8.0,205,Zachary Anderson,160.0,2023-05-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,206,18,2024-11-10,19.0,593,2024-11-10,4.0,206,Rachel Smish,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,206,18,2024-11-10,19.0,593,2024-11-10,4.0,206,Rachel Smish,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,206,18,2024-11-10,19.0,594,2024-11-11,7.0,206,Rachel Smish,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
211,60,Review,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,206,18,2024-11-10,19.0,594,2024-11-11,7.0,206,Rachel Smish,120.0,2023-03-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,207,4,2024-11-10,12.0,595,2024-11-10,8.0,207,David Edwards,130.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,207,4,2024-11-10,12.0,595,2024-11-10,8.0,207,David Edwards,130.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,207,4,2024-11-10,12.0,596,2024-11-11,8.0,207,David Edwards,130.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,207,4,2024-11-10,12.0,596,2024-11-11,8.0,207,David Edwards,130.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,207,4,2024-11-10,12.0,597,2024-11-12,5.0,207,David Edwards,130.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,207,4,2024-11-10,12.0,597,2024-11-12,5.0,207,David Edwards,130.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,208,21,2024-11-10,10.0,598,2024-11-10,4.0,208,Ulysses Vaughn,140.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,208,21,2024-11-10,10.0,598,2024-11-10,4.0,208,Ulysses Vaughn,140.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,208,21,2024-11-10,10.0,599,2024-11-11,5.0,208,Ulysses Vaughn,140.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,208,21,2024-11-10,10.0,599,2024-11-11,5.0,208,Ulysses Vaughn,140.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,208,21,2024-11-10,10.0,600,2024-11-12,8.0,208,Ulysses Vaughn,140.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,116,Skill: MongoDB
212,60,Plan,Synthetic_34,17,5000.0,Confirmed,0,1.0,2024-11-10,2024-11-22,208,21,2024-11-10,10.0,600,2024-11-12,8.0,208,Ulysses Vaughn,140.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,109,Level: Senior
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,601,2024-11-17,6.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,601,2024-11-17,6.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,602,2024-11-18,8.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,602,2024-11-18,8.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,603,2024-11-19,3.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,603,2024-11-19,3.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,604,2024-11-20,8.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
213,61,Plan,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,209,19,2024-11-17,13.0,604,2024-11-20,8.0,209,Samuel Thompson,150.0,2023-04-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,210,2,2024-11-17,20.0,605,2024-11-17,4.0,210,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,210,2,2024-11-17,20.0,605,2024-11-17,4.0,210,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,210,2,2024-11-17,20.0,606,2024-11-18,2.0,210,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,210,2,2024-11-17,20.0,606,2024-11-18,2.0,210,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,210,2,2024-11-17,20.0,607,2024-11-19,5.0,210,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,210,2,2024-11-17,20.0,607,2024-11-19,5.0,210,Bob Clark,90.0,2023-01-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,211,8,2024-11-17,18.0,608,2024-11-17,2.0,211,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,211,8,2024-11-17,18.0,608,2024-11-17,2.0,211,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,127,Skill: Roadmap Planning
214,61,Test,Synthetic_35,17,4000.0,Confirmed,0,1.0,2024-11-17,2024-11-28,211,8,2024-11-17,18.0,609,2024-11-18,3.0,211,Henry Jackson,130.0,2023-02-01,,0.0,8.0,8.0,8.0,8.0,8.0,0.0,125,Skill: Wireframing
