task_id,project_id,name_x,name_y,project_manager_id,budget,status,is_active,is_successful,start_date,end_date,id,person_id,date,hours,id_log,date_log,hours_log,allocated_task_id,name,rate,start_date_person,end_date_person,working_hours_sunday,working_hours_monday,working_hours_tuesday,working_hours_wedday,working_hours_thursday,working_hours_friday,working_hours_saturday,tag_id,name_tag
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,72,3,24-01-2024,4,80,28-01-2024,1.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,73,1,25-01-2024,3,67,22-01-2024,2.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,73,1,25-01-2024,3,69,23-01-2024,2.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,73,1,25-01-2024,3,71,24-01-2024,2.666666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,73,1,25-01-2024,3,73,25-01-2024,2.533333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,73,1,25-01-2024,3,75,26-01-2024,2.566666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,73,1,25-01-2024,3,77,27-01-2024,0.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,73,1,25-01-2024,3,79,28-01-2024,0.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,74,3,25-01-2024,4,68,22-01-2024,3.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,74,3,25-01-2024,4,70,23-01-2024,3.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,74,3,25-01-2024,4,72,24-01-2024,3.6,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,74,3,25-01-2024,4,74,25-01-2024,3.633333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,74,3,25-01-2024,4,76,26-01-2024,3.666666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,74,3,25-01-2024,4,78,27-01-2024,1.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,74,3,25-01-2024,4,80,28-01-2024,1.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,75,1,26-01-2024,3,67,22-01-2024,2.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,75,1,26-01-2024,3,69,23-01-2024,2.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,75,1,26-01-2024,3,71,24-01-2024,2.666666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,75,1,26-01-2024,3,73,25-01-2024,2.533333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,75,1,26-01-2024,3,75,26-01-2024,2.566666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,75,1,26-01-2024,3,77,27-01-2024,0.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,75,1,26-01-2024,3,79,28-01-2024,0.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,76,3,26-01-2024,4,68,22-01-2024,3.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,76,3,26-01-2024,4,70,23-01-2024,3.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,76,3,26-01-2024,4,72,24-01-2024,3.6,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,76,3,26-01-2024,4,74,25-01-2024,3.633333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,76,3,26-01-2024,4,76,26-01-2024,3.666666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,76,3,26-01-2024,4,78,27-01-2024,1.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,76,3,26-01-2024,4,80,28-01-2024,1.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,77,1,27-01-2024,1,67,22-01-2024,2.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,77,1,27-01-2024,1,69,23-01-2024,2.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,77,1,27-01-2024,1,71,24-01-2024,2.666666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,77,1,27-01-2024,1,73,25-01-2024,2.533333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,77,1,27-01-2024,1,75,26-01-2024,2.566666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,77,1,27-01-2024,1,77,27-01-2024,0.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,77,1,27-01-2024,1,79,28-01-2024,0.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,78,3,27-01-2024,2,68,22-01-2024,3.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,78,3,27-01-2024,2,70,23-01-2024,3.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,78,3,27-01-2024,2,72,24-01-2024,3.6,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,78,3,27-01-2024,2,74,25-01-2024,3.633333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,78,3,27-01-2024,2,76,26-01-2024,3.666666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,78,3,27-01-2024,2,78,27-01-2024,1.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,78,3,27-01-2024,2,80,28-01-2024,1.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,79,1,28-01-2024,1,67,22-01-2024,2.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,79,1,28-01-2024,1,69,23-01-2024,2.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,79,1,28-01-2024,1,71,24-01-2024,2.666666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,79,1,28-01-2024,1,73,25-01-2024,2.533333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,79,1,28-01-2024,1,75,26-01-2024,2.566666667,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,79,1,28-01-2024,1,77,27-01-2024,0.6,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,79,1,28-01-2024,1,79,28-01-2024,0.633333333,11,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,80,3,28-01-2024,2,68,22-01-2024,3.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,80,3,28-01-2024,2,70,23-01-2024,3.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,80,3,28-01-2024,2,72,24-01-2024,3.6,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,80,3,28-01-2024,2,74,25-01-2024,3.633333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,80,3,28-01-2024,2,76,26-01-2024,3.666666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,80,3,28-01-2024,2,78,27-01-2024,1.533333333,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
11,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,80,3,28-01-2024,2,80,28-01-2024,1.566666667,11,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,81,1,29-01-2024,3,81,29-01-2024,2.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,81,1,29-01-2024,3,83,30-01-2024,2.533333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,81,1,29-01-2024,3,85,31-01-2024,2.566666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,81,1,29-01-2024,3,87,01-02-2024,2.6,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,81,1,29-01-2024,3,89,02-02-2024,2.633333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,81,1,29-01-2024,3,91,03-02-2024,0.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,82,3,29-01-2024,4,82,29-01-2024,3.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,82,3,29-01-2024,4,84,30-01-2024,3.633333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,82,3,29-01-2024,4,86,31-01-2024,3.666666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,82,3,29-01-2024,4,88,01-02-2024,3.533333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,82,3,29-01-2024,4,90,02-02-2024,3.566666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,82,3,29-01-2024,4,92,03-02-2024,1.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,83,1,30-01-2024,3,81,29-01-2024,2.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,83,1,30-01-2024,3,83,30-01-2024,2.533333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,83,1,30-01-2024,3,85,31-01-2024,2.566666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,83,1,30-01-2024,3,87,01-02-2024,2.6,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,83,1,30-01-2024,3,89,02-02-2024,2.633333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,83,1,30-01-2024,3,91,03-02-2024,0.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,84,3,30-01-2024,4,82,29-01-2024,3.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,84,3,30-01-2024,4,84,30-01-2024,3.633333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,84,3,30-01-2024,4,86,31-01-2024,3.666666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,84,3,30-01-2024,4,88,01-02-2024,3.533333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,84,3,30-01-2024,4,90,02-02-2024,3.566666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,84,3,30-01-2024,4,92,03-02-2024,1.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,85,1,31-01-2024,3,81,29-01-2024,2.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,85,1,31-01-2024,3,83,30-01-2024,2.533333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,85,1,31-01-2024,3,85,31-01-2024,2.566666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,85,1,31-01-2024,3,87,01-02-2024,2.6,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,85,1,31-01-2024,3,89,02-02-2024,2.633333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,85,1,31-01-2024,3,91,03-02-2024,0.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,86,3,31-01-2024,4,82,29-01-2024,3.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,86,3,31-01-2024,4,84,30-01-2024,3.633333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,86,3,31-01-2024,4,86,31-01-2024,3.666666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,86,3,31-01-2024,4,88,01-02-2024,3.533333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,86,3,31-01-2024,4,90,02-02-2024,3.566666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,86,3,31-01-2024,4,92,03-02-2024,1.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,87,1,01-02-2024,3,81,29-01-2024,2.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,87,1,01-02-2024,3,83,30-01-2024,2.533333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,87,1,01-02-2024,3,85,31-01-2024,2.566666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,87,1,01-02-2024,3,87,01-02-2024,2.6,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,87,1,01-02-2024,3,89,02-02-2024,2.633333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,87,1,01-02-2024,3,91,03-02-2024,0.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,88,3,01-02-2024,4,82,29-01-2024,3.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,88,3,01-02-2024,4,84,30-01-2024,3.633333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,88,3,01-02-2024,4,86,31-01-2024,3.666666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,88,3,01-02-2024,4,88,01-02-2024,3.533333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,88,3,01-02-2024,4,90,02-02-2024,3.566666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,88,3,01-02-2024,4,92,03-02-2024,1.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,89,1,02-02-2024,3,81,29-01-2024,2.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,89,1,02-02-2024,3,83,30-01-2024,2.533333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,89,1,02-02-2024,3,85,31-01-2024,2.566666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,89,1,02-02-2024,3,87,01-02-2024,2.6,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,89,1,02-02-2024,3,89,02-02-2024,2.633333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,89,1,02-02-2024,3,91,03-02-2024,0.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,90,3,02-02-2024,4,82,29-01-2024,3.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,90,3,02-02-2024,4,84,30-01-2024,3.633333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,90,3,02-02-2024,4,86,31-01-2024,3.666666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,90,3,02-02-2024,4,88,01-02-2024,3.533333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,90,3,02-02-2024,4,90,02-02-2024,3.566666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,90,3,02-02-2024,4,92,03-02-2024,1.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,91,1,03-02-2024,1,81,29-01-2024,2.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,91,1,03-02-2024,1,83,30-01-2024,2.533333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,91,1,03-02-2024,1,85,31-01-2024,2.566666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,91,1,03-02-2024,1,87,01-02-2024,2.6,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,91,1,03-02-2024,1,89,02-02-2024,2.633333333,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,91,1,03-02-2024,1,91,03-02-2024,0.666666667,12,Alan Brown,100,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,92,3,03-02-2024,2,82,29-01-2024,3.6,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,92,3,03-02-2024,2,84,30-01-2024,3.633333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,92,3,03-02-2024,2,86,31-01-2024,3.666666667,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
12,4,Develop,Delta,5,5000,Completed,0,1,22-01-2024,04-02-2024,92,3,03-02-2024,2,88,01-02-2024,3.533333333,12,Cathy Dylan,110,01-01-2023,,0,8,8,8,8,8,0,6,Onboarding
